ts_code,name,latest_price,max_price_aug_oct,decline_pct,market,price_source
688425.SH,铁建重工,4.85,6.44,-24.7,科创板,longbridge
600980.SH,北矿科技,22.93,30.47,-24.7,主板,longbridge
002616.SZ,长青集团,5.78,7.68,-24.7,主板,longbridge
600819.SH,耀皮玻璃,7.0,9.29,-24.7,主板,longbridge
603666.SH,亿嘉和,27.3,36.2,-24.6,主板,longbridge
002121.SZ,科陆电子,7.62,10.11,-24.6,主板,longbridge
003019.SZ,宸展光电,33.24,44.1,-24.6,主板,longbridge
002679.SZ,福建金森,10.56,14.0,-24.6,主板,longbridge
688130.SH,晶华微,21.35,28.31,-24.6,科创板,longbridge
605128.SH,上海沿浦,35.47,46.97,-24.5,主板,longbridge
002852.SZ,道道全,9.72,12.87,-24.5,主板,longbridge
300281.SZ,金明精机,6.82,9.03,-24.5,创业板,longbridge
000421.SZ,南京公用,6.01,7.96,-24.5,主板,longbridge
002819.SZ,东方中科,26.63,35.25,-24.5,主板,longbridge
002482.SZ,广田集团,1.66,2.2,-24.5,主板,longbridge
000685.SZ,中山公用,11.17,14.79,-24.5,主板,longbridge
300725.SZ,药石科技,38.06,50.4,-24.5,创业板,longbridge
603325.SH,博隆技术,76.42,101.11,-24.4,主板,longbridge
002145.SZ,钛能化学,4.68,6.19,-24.4,主板,longbridge
600958.SH,东方证券,9.34,12.35,-24.4,主板,longbridge
002515.SZ,金字火腿,6.4,8.47,-24.4,主板,longbridge
688620.SH,安凯微,11.85,15.67,-24.4,科创板,longbridge
600605.SH,汇通能源,30.84,40.8,-24.4,主板,longbridge
300135.SZ,宝利国际,3.74,4.95,-24.4,创业板,longbridge
600609.SH,金杯汽车,4.09,5.41,-24.4,主板,longbridge
300149.SZ,睿智医药,11.09,14.66,-24.4,创业板,longbridge
300009.SZ,安科生物,9.87,13.06,-24.4,创业板,longbridge
301379.SZ,天山电子,26.03,34.39,-24.3,创业板,longbridge
001391.SZ,国货航,5.29,6.99,-24.3,主板,longbridge
603988.SH,中电电机,26.55,35.05,-24.3,主板,longbridge
002590.SZ,万安科技,12.68,16.75,-24.3,主板,longbridge
603609.SH,禾丰股份,6.97,9.21,-24.3,主板,longbridge
300772.SZ,运达股份,16.46,21.75,-24.3,创业板,longbridge
600615.SH,鑫源智造,11.44,15.12,-24.3,主板,longbridge
300133.SZ,华策影视,7.53,9.95,-24.3,创业板,longbridge
002600.SZ,领益智造,13.79,18.22,-24.3,主板,longbridge
600992.SH,贵绳股份,12.05,15.92,-24.3,主板,longbridge
600106.SH,重庆路桥,6.23,8.23,-24.3,主板,longbridge
300315.SZ,掌趣科技,4.92,6.5,-24.3,创业板,longbridge
301459.SZ,丰茂股份,38.31,50.6,-24.3,创业板,longbridge
002959.SZ,小熊电器,42.68,56.41,-24.3,主板,longbridge
002351.SZ,漫步者,11.34,14.99,-24.3,主板,longbridge
601818.SH,光大银行,3.18,4.2,-24.3,主板,longbridge
688186.SH,广大特材,24.5,32.34,-24.2,科创板,longbridge
300251.SZ,光线传媒,16.67,22.0,-24.2,创业板,longbridge
300777.SZ,中简科技,32.15,42.42,-24.2,创业板,longbridge
600088.SH,中视传媒,14.66,19.35,-24.2,主板,longbridge
002177.SZ,御银股份,7.88,10.4,-24.2,主板,longbridge
600718.SH,东软集团,9.01,11.87,-24.1,主板,longbridge
300328.SZ,宜安科技,16.73,22.05,-24.1,创业板,longbridge
603528.SH,多伦科技,8.2,10.81,-24.1,主板,longbridge
603586.SH,金麒麟,18.34,24.15,-24.1,主板,longbridge
688617.SH,惠泰医疗,256.02,337.2,-24.1,科创板,longbridge
002644.SZ,佛慈制药,8.43,11.11,-24.1,主板,longbridge
603011.SH,合锻智能,21.84,28.78,-24.1,主板,longbridge
603332.SH,苏州龙杰,13.2,17.39,-24.1,主板,longbridge
603416.SH,信捷电气,52.19,68.78,-24.1,主板,longbridge
300613.SZ,富瀚微,44.69,58.8,-24.0,创业板,longbridge
002707.SZ,众信旅游,6.6,8.68,-24.0,主板,longbridge
003012.SZ,东鹏控股,6.16,8.1,-24.0,主板,longbridge
600798.SH,宁波海运,3.61,4.75,-24.0,主板,longbridge
002221.SZ,东华能源,7.97,10.49,-24.0,主板,longbridge
300073.SZ,当升科技,57.84,76.11,-24.0,创业板,longbridge
605300.SH,佳禾食品,10.92,14.36,-24.0,主板,longbridge
603927.SH,中科软,16.91,22.22,-23.9,主板,longbridge
688238.SH,和元生物,7.0,9.2,-23.9,科创板,longbridge
002766.SZ,索菱股份,4.83,6.35,-23.9,主板,longbridge
600276.SH,恒瑞医药,56.33,74.04,-23.9,主板,longbridge
300488.SZ,恒锋工具,30.07,39.5,-23.9,创业板,longbridge
603179.SH,新泉股份,66.66,87.56,-23.9,主板,longbridge
601878.SH,浙商证券,9.66,12.68,-23.8,主板,longbridge
002262.SZ,恩华药业,22.34,29.3,-23.8,主板,longbridge
601598.SH,中国外运,6.06,7.95,-23.8,主板,longbridge
601828.SH,美凯龙,2.4,3.15,-23.8,主板,longbridge
300787.SZ,海能实业,12.35,16.21,-23.8,创业板,longbridge
603976.SH,正川股份,19.82,26.0,-23.8,主板,longbridge
600212.SH,绿能慧充,7.94,10.42,-23.8,主板,longbridge
002238.SZ,天威视讯,7.32,9.61,-23.8,主板,longbridge
002926.SZ,华西证券,8.6,11.28,-23.8,主板,longbridge
002178.SZ,延华智能,6.06,7.95,-23.8,主板,longbridge
600761.SH,安徽合力,17.36,22.79,-23.8,主板,longbridge
600569.SH,安阳钢铁,2.16,2.83,-23.7,主板,longbridge
603310.SH,巍华新材,16.15,21.18,-23.7,主板,longbridge
600751.SH,海航科技,3.84,5.03,-23.7,主板,longbridge
300194.SZ,福安药业,4.18,5.48,-23.7,创业板,longbridge
603518.SH,锦泓集团,8.97,11.76,-23.7,主板,longbridge
688605.SH,先锋精科,64.87,85.0,-23.7,科创板,longbridge
002526.SZ,山东矿机,3.45,4.52,-23.7,主板,longbridge
600976.SH,健民集团,33.37,43.72,-23.7,主板,longbridge
600792.SH,云煤能源,3.92,5.14,-23.7,主板,longbridge
002714.SZ,牧原股份,45.53,59.68,-23.7,主板,longbridge
002084.SZ,海鸥住工,3.74,4.9,-23.7,主板,longbridge
603123.SH,翠微股份,12.41,16.27,-23.7,主板,longbridge
603036.SH,如通股份,18.13,23.76,-23.7,主板,longbridge
003000.SZ,劲仔食品,10.37,13.59,-23.7,主板,longbridge
002161.SZ,远望谷,7.23,9.46,-23.6,主板,longbridge
601728.SH,中国电信,5.87,7.68,-23.6,主板,longbridge
000026.SZ,飞亚达,17.62,23.07,-23.6,主板,longbridge
000651.SZ,格力电器,36.95,48.35,-23.6,主板,longbridge
600351.SH,亚宝药业,6.63,8.68,-23.6,主板,longbridge
300240.SZ,飞力达,7.03,9.2,-23.6,创业板,longbridge
002387.SZ,维信诺,8.21,10.74,-23.6,主板,longbridge
000812.SZ,陕西金叶,3.95,5.17,-23.6,主板,longbridge
600148.SH,长春一东,18.21,23.85,-23.6,主板,longbridge
000541.SZ,佛山照明,5.7,7.45,-23.5,主板,longbridge
003028.SZ,振邦智能,28.48,37.23,-23.5,主板,longbridge
600682.SH,南京新百,7.07,9.24,-23.5,主板,longbridge
300003.SZ,乐普医疗,16.35,21.37,-23.5,创业板,longbridge
600587.SH,新华医疗,14.24,18.62,-23.5,主板,longbridge
000761.SZ,本钢板材,3.02,3.95,-23.5,主板,longbridge
300930.SZ,屹通新材,30.39,39.71,-23.5,创业板,longbridge
301220.SZ,亚香股份,39.71,51.88,-23.5,创业板,longbridge
300512.SZ,中亚股份,9.14,11.95,-23.5,创业板,longbridge
688599.SH,天合光能,16.67,21.8,-23.5,科创板,longbridge
300520.SZ,科大国创,37.2,48.6,-23.5,创业板,longbridge
002602.SZ,世纪华通,17.2,22.49,-23.5,主板,longbridge
002334.SZ,英威腾,8.39,10.95,-23.4,主板,longbridge
300713.SZ,英可瑞,16.86,22.0,-23.4,创业板,longbridge
002971.SZ,和远气体,29.8,38.9,-23.4,主板,longbridge
301137.SZ,哈焊华通,45.18,59.0,-23.4,创业板,longbridge
301590.SZ,优优绿能,185.39,242.0,-23.4,创业板,longbridge
688260.SH,昀冢科技,29.48,38.48,-23.4,科创板,longbridge
301302.SZ,华如科技,22.09,28.82,-23.4,创业板,longbridge
603516.SH,淳中科技,147.3,192.0,-23.3,主板,longbridge
600601.SH,方正科技,10.68,13.93,-23.3,主板,longbridge
002793.SZ,罗欣药业,5.06,6.6,-23.3,主板,longbridge
603919.SH,金徽酒,18.04,23.53,-23.3,主板,longbridge
688207.SH,格灵深瞳,14.62,19.06,-23.3,科创板,longbridge
603208.SH,江山欧派,13.12,17.1,-23.3,主板,longbridge
600789.SH,鲁抗医药,8.25,10.75,-23.3,主板,longbridge
300381.SZ,溢多利,6.23,8.11,-23.2,创业板,longbridge
300659.SZ,中孚信息,13.02,16.96,-23.2,创业板,longbridge
603868.SH,飞科电器,31.64,41.2,-23.2,主板,longbridge
603602.SH,纵横通信,13.32,17.35,-23.2,主板,longbridge
603439.SH,三力制药,10.98,14.3,-23.2,主板,longbridge
600690.SH,海尔智家,20.85,27.16,-23.2,主板,longbridge
600223.SH,福瑞达,6.74,8.78,-23.2,主板,longbridge
688117.SH,圣诺生物,36.86,47.97,-23.2,科创板,longbridge
000068.SZ,华控赛格,3.24,4.22,-23.2,主板,longbridge
600737.SH,中粮糖业,14.61,19.03,-23.2,主板,longbridge
603982.SH,泉峰汽车,7.82,10.18,-23.2,主板,longbridge
300888.SZ,稳健医疗,33.47,43.57,-23.2,创业板,longbridge
688379.SH,华光新材,55.53,72.3,-23.2,科创板,longbridge
601236.SH,红塔证券,7.78,10.13,-23.2,主板,longbridge
300355.SZ,蒙草生态,3.77,4.91,-23.2,创业板,longbridge
603214.SH,爱婴室,15.96,20.78,-23.2,主板,longbridge
002953.SZ,日丰股份,12.46,16.2,-23.1,主板,longbridge
300364.SZ,中文在线,28.58,37.15,-23.1,创业板,longbridge
002049.SZ,紫光国微,72.89,94.83,-23.1,主板,longbridge
688118.SH,普元信息,29.22,38.0,-23.1,科创板,longbridge
605577.SH,龙版传媒,12.61,16.39,-23.1,主板,longbridge
600153.SH,建发股份,9.0,11.71,-23.1,主板,longbridge
301296.SZ,新巨丰,7.92,10.28,-23.0,创业板,longbridge
600644.SH,乐山电力,11.41,14.81,-23.0,主板,longbridge
601798.SH,蓝科高新,9.07,11.78,-23.0,主板,longbridge
300746.SZ,汉嘉数智,13.47,17.5,-23.0,创业板,longbridge
688339.SH,亿华通-U,25.48,33.08,-23.0,科创板,longbridge
300689.SZ,澄天伟业,52.08,67.6,-23.0,创业板,longbridge
000025.SZ,特力Ａ,16.18,21.02,-23.0,主板,longbridge
600518.SH,康美药业,1.75,2.27,-22.9,主板,longbridge
688408.SH,中信博,41.0,53.16,-22.9,科创板,longbridge
600812.SH,华北制药,5.49,7.12,-22.9,主板,longbridge
300933.SZ,中辰股份,7.96,10.32,-22.9,创业板,longbridge
601633.SH,长城汽车,20.73,26.87,-22.9,主板,longbridge
603949.SH,雪龙集团,18.51,24.0,-22.9,主板,longbridge
688371.SH,菲沃泰,21.25,27.55,-22.9,科创板,longbridge
301195.SZ,北路智控,32.29,41.9,-22.9,创业板,longbridge
603102.SH,百合股份,39.96,51.84,-22.9,主板,longbridge
688659.SH,元琛科技,9.92,12.87,-22.9,科创板,longbridge
600692.SH,亚通股份,7.36,9.55,-22.9,主板,longbridge
688217.SH,睿昂基因,27.77,36.0,-22.9,科创板,longbridge
600622.SH,光大嘉宝,2.61,3.38,-22.8,主板,longbridge
002861.SZ,瀛通通讯,15.88,20.58,-22.8,主板,longbridge
688776.SH,国光电气,85.45,110.7,-22.8,科创板,longbridge
603506.SH,南都物业,12.39,16.04,-22.8,主板,longbridge
002660.SZ,茂硕电源,8.63,11.17,-22.7,主板,longbridge
688185.SH,康希诺,71.66,92.7,-22.7,科创板,longbridge
301323.SZ,新莱福,65.71,85.0,-22.7,创业板,longbridge
300384.SZ,三联虹普,15.6,20.18,-22.7,创业板,longbridge
000096.SZ,广聚能源,9.62,12.44,-22.7,主板,longbridge
301072.SZ,中捷精工,22.64,29.29,-22.7,创业板,longbridge
000858.SZ,五粮液,101.86,131.85,-22.7,主板,longbridge
605089.SH,味知香,25.36,32.78,-22.6,主板,longbridge
002992.SZ,宝明科技,51.68,66.8,-22.6,主板,longbridge
603275.SH,众辰科技,47.65,61.58,-22.6,主板,longbridge
300083.SZ,创世纪,8.73,11.28,-22.6,创业板,longbridge
601010.SH,文峰股份,2.43,3.14,-22.6,主板,longbridge
601022.SH,宁波远洋,8.89,11.48,-22.6,主板,longbridge
002316.SZ,亚联发展,5.24,6.77,-22.6,主板,longbridge
002332.SZ,仙琚制药,9.12,11.79,-22.6,主板,longbridge
000785.SZ,居然智家,2.63,3.4,-22.6,主板,longbridge
002427.SZ,尤夫股份,6.46,8.35,-22.6,主板,longbridge
603173.SH,福斯达,42.83,55.28,-22.5,主板,longbridge
002011.SZ,盾安环境,12.05,15.55,-22.5,主板,longbridge
002835.SZ,同为股份,15.68,20.22,-22.5,主板,longbridge
603260.SH,合盛硅业,43.81,56.51,-22.5,主板,longbridge
300030.SZ,阳普医疗,7.64,9.86,-22.5,创业板,longbridge
002739.SZ,万达电影,10.07,12.99,-22.5,主板,longbridge
300466.SZ,赛摩智能,8.77,11.31,-22.5,创业板,longbridge
002862.SZ,实丰文化,17.04,21.98,-22.5,主板,longbridge
600643.SH,爱建集团,5.04,6.5,-22.5,主板,longbridge
601555.SH,东吴证券,8.28,10.69,-22.5,主板,longbridge
600463.SH,空港股份,10.07,12.99,-22.5,主板,longbridge
300404.SZ,博济医药,10.19,13.15,-22.5,创业板,longbridge
002390.SZ,信邦制药,3.2,4.13,-22.5,主板,longbridge
002923.SZ,润都股份,12.56,16.2,-22.5,主板,longbridge
605020.SH,永和股份,25.58,33.0,-22.5,主板,longbridge
300207.SZ,欣旺达,29.39,37.9,-22.5,创业板,longbridge
000010.SZ,美丽生态,4.07,5.25,-22.5,主板,longbridge
688570.SH,天玛智控,17.82,22.99,-22.5,科创板,longbridge
002030.SZ,达安基因,5.91,7.62,-22.4,主板,longbridge
002335.SZ,科华数据,61.4,79.15,-22.4,主板,longbridge
300649.SZ,杭州园林,15.48,19.96,-22.4,创业板,longbridge
301051.SZ,信濠光电,22.35,28.8,-22.4,创业板,longbridge
601211.SH,国泰海通,16.98,21.87,-22.4,主板,longbridge
000728.SZ,国元证券,7.86,10.13,-22.4,主板,longbridge
601800.SH,中国交建,7.5,9.66,-22.4,主板,longbridge
600661.SH,昂立教育,9.72,12.53,-22.4,主板,longbridge
600999.SH,招商证券,15.71,20.25,-22.4,主板,longbridge
601116.SH,三江购物,14.13,18.19,-22.3,主板,longbridge
001322.SZ,箭牌家居,7.31,9.41,-22.3,主板,longbridge
603899.SH,晨光股份,25.37,32.65,-22.3,主板,longbridge
600120.SH,浙江东方,5.73,7.37,-22.3,主板,longbridge
000513.SZ,丽珠集团,33.79,43.46,-22.3,主板,longbridge
000655.SZ,金岭矿业,8.55,11.01,-22.3,主板,longbridge
600252.SH,中恒集团,2.51,3.23,-22.3,主板,longbridge
300119.SZ,瑞普生物,18.69,24.03,-22.2,创业板,longbridge
300885.SZ,海昌新材,24.99,32.14,-22.2,创业板,longbridge
600560.SH,金自天正,14.48,18.62,-22.2,主板,longbridge
600721.SH,百花医药,8.92,11.46,-22.2,主板,longbridge
601059.SH,信达证券,16.87,21.69,-22.2,主板,longbridge
603882.SH,金域医学,27.22,35.0,-22.2,主板,longbridge
300572.SZ,安车检测,28.63,36.79,-22.2,创业板,longbridge
603706.SH,东方环宇,19.61,25.17,-22.1,主板,longbridge
688201.SH,信安世纪,13.98,17.95,-22.1,科创板,longbridge
688472.SH,阿特斯,13.21,16.95,-22.1,科创板,longbridge
600562.SH,国睿科技,28.5,36.58,-22.1,主板,longbridge
301272.SZ,英华特,41.35,53.1,-22.1,创业板,longbridge
300115.SZ,长盈精密,33.89,43.51,-22.1,创业板,longbridge
002434.SZ,万里扬,8.26,10.6,-22.1,主板,longbridge
002141.SZ,贤丰控股,3.87,4.97,-22.1,主板,longbridge
603201.SH,常润股份,16.54,21.22,-22.1,主板,longbridge
301129.SZ,瑞纳智能,27.26,34.99,-22.1,创业板,longbridge
300375.SZ,鹏翎股份,4.87,6.25,-22.1,创业板,longbridge
300406.SZ,九强生物,11.99,15.38,-22.0,创业板,longbridge
600529.SH,山东药玻,18.56,23.79,-22.0,主板,longbridge
600050.SH,中国联通,4.64,5.95,-22.0,主板,longbridge
000670.SZ,盈方微,8.07,10.35,-22.0,主板,longbridge
603262.SH,技源集团,25.82,33.12,-22.0,主板,longbridge
002777.SZ,久远银海,16.54,21.2,-22.0,主板,longbridge
001205.SZ,盛航股份,14.69,18.83,-22.0,主板,longbridge
002889.SZ,东方嘉盛,13.47,17.27,-22.0,主板,longbridge
600380.SH,健康元,11.09,14.21,-22.0,主板,longbridge
003015.SZ,日久光电,16.34,20.94,-22.0,主板,longbridge
688289.SH,圣湘生物,17.9,22.94,-22.0,科创板,longbridge
688370.SH,丛麟科技,25.2,32.29,-22.0,科创板,longbridge
301616.SZ,浙江华业,51.96,66.6,-22.0,创业板,longbridge
603006.SH,联明股份,13.3,17.03,-21.9,主板,longbridge
688595.SH,芯海科技,34.22,43.83,-21.9,科创板,longbridge
688656.SH,浩欧博,136.67,175.0,-21.9,科创板,longbridge
300616.SZ,尚品宅配,12.12,15.52,-21.9,创业板,longbridge
300148.SZ,天舟文化,4.35,5.57,-21.9,创业板,longbridge
601636.SH,旗滨集团,5.9,7.55,-21.9,主板,longbridge
300801.SZ,泰和科技,26.8,34.3,-21.9,创业板,longbridge
600717.SH,天津港,4.47,5.72,-21.9,主板,longbridge
002226.SZ,江南化工,5.63,7.2,-21.8,主板,longbridge
603948.SH,建业股份,27.6,35.3,-21.8,主板,longbridge
002307.SZ,北新路桥,4.66,5.96,-21.8,主板,longbridge
301366.SZ,一博科技,35.97,45.97,-21.8,创业板,longbridge
600055.SH,万东医疗,14.76,18.88,-21.8,主板,longbridge
300856.SZ,科思股份,12.53,16.02,-21.8,创业板,longbridge
600960.SH,渤海汽车,5.26,6.73,-21.8,主板,longbridge
002223.SZ,鱼跃医疗,32.8,41.93,-21.8,主板,longbridge
002741.SZ,光华科技,19.54,25.0,-21.8,主板,longbridge
300987.SZ,川网传媒,17.49,22.38,-21.8,创业板,longbridge
000702.SZ,正虹科技,6.59,8.43,-21.8,主板,longbridge
000677.SZ,恒天海龙,4.55,5.82,-21.8,主板,longbridge
000607.SZ,华媒控股,4.03,5.15,-21.7,主板,longbridge
002841.SZ,视源股份,35.12,44.86,-21.7,主板,longbridge
688606.SH,奥泰生物,61.2,78.2,-21.7,科创板,longbridge
301585.SZ,蓝宇股份,29.27,37.39,-21.7,创业板,longbridge
300556.SZ,丝路视觉,18.07,23.08,-21.7,创业板,longbridge
000555.SZ,神州信息,15.84,20.24,-21.7,主板,longbridge
600059.SH,古越龙山,8.92,11.39,-21.7,主板,longbridge
301289.SZ,国缆检测,56.06,71.63,-21.7,创业板,longbridge
600633.SH,浙数文化,12.97,16.55,-21.6,主板,longbridge
600155.SH,华创云信,6.34,8.09,-21.6,主板,longbridge
300697.SZ,电工合金,16.03,20.44,-21.6,创业板,longbridge
002292.SZ,奥飞娱乐,7.97,10.17,-21.6,主板,longbridge
300573.SZ,兴齐眼药,67.19,85.65,-21.6,创业板,longbridge
300898.SZ,熊猫乳品,24.32,31.01,-21.6,创业板,longbridge
601901.SH,方正证券,7.04,8.98,-21.6,主板,longbridge
601012.SH,隆基绿能,17.44,22.24,-21.6,主板,longbridge
300092.SZ,科新机电,16.73,21.34,-21.6,创业板,longbridge
301381.SZ,赛维时代,20.68,26.38,-21.6,创业板,longbridge
002252.SZ,上海莱士,5.7,7.26,-21.5,主板,longbridge
300866.SZ,安克创新,117.35,149.5,-21.5,创业板,longbridge
600037.SH,歌华有线,7.69,9.79,-21.5,主板,longbridge
300655.SZ,晶瑞电材,15.35,19.56,-21.5,创业板,longbridge
300614.SZ,百川畅银,13.08,16.66,-21.5,创业板,longbridge
603928.SH,兴业股份,15.28,19.44,-21.4,主板,longbridge
002747.SZ,埃斯顿,21.37,27.2,-21.4,主板,longbridge
603215.SH,比依股份,19.17,24.4,-21.4,主板,longbridge
600439.SH,瑞贝卡,2.53,3.22,-21.4,主板,longbridge
002073.SZ,软控股份,7.31,9.3,-21.4,主板,longbridge
300210.SZ,森远股份,9.58,12.19,-21.4,创业板,longbridge
301456.SZ,盘古智能,29.86,37.99,-21.4,创业板,longbridge
600373.SH,中文传媒,8.49,10.8,-21.4,主板,longbridge
002006.SZ,精工科技,18.25,23.23,-21.4,主板,longbridge
301103.SZ,何氏眼科,19.14,24.36,-21.4,创业板,longbridge
002373.SZ,千方科技,9.83,12.5,-21.4,主板,longbridge
603330.SH,天洋新材,6.9,8.77,-21.3,主板,longbridge
300913.SZ,兆龙互连,55.06,69.99,-21.3,创业板,longbridge
300144.SZ,宋城演艺,7.85,9.97,-21.3,创业板,longbridge
603351.SH,威尔药业,26.2,33.3,-21.3,主板,longbridge
600061.SH,国投资本,6.89,8.76,-21.3,主板,longbridge
000783.SZ,长江证券,7.3,9.27,-21.3,主板,longbridge
688070.SH,纵横股份,49.59,63.0,-21.3,科创板,longbridge
601658.SH,邮储银行,5.07,6.44,-21.3,主板,longbridge
000528.SZ,柳工,9.54,12.12,-21.3,主板,longbridge
301332.SZ,德尔玛,9.35,11.88,-21.3,创业板,longbridge
603153.SH,上海建科,16.52,21.0,-21.3,主板,longbridge
300521.SZ,爱司凯,27.15,34.48,-21.3,创业板,longbridge
600460.SH,士兰微,26.94,34.21,-21.3,主板,longbridge
002826.SZ,易明医药,21.13,26.83,-21.2,主板,longbridge
002197.SZ,证通电子,8.0,10.15,-21.2,主板,longbridge
600533.SH,栖霞建设,2.42,3.07,-21.2,主板,longbridge
300026.SZ,红日药业,3.54,4.49,-21.2,创业板,longbridge
601686.SH,友发集团,5.89,7.47,-21.2,主板,longbridge
300770.SZ,新媒股份,40.25,51.11,-21.2,创业板,longbridge
002951.SZ,金时科技,15.66,19.88,-21.2,主板,longbridge
000952.SZ,广济药业,6.74,8.55,-21.2,主板,longbridge
688261.SH,东微半导,74.96,95.09,-21.2,科创板,longbridge
300989.SZ,蕾奥规划,14.85,18.85,-21.2,创业板,longbridge
603041.SH,美思德,12.8,16.24,-21.2,主板,longbridge
600660.SH,福耀玻璃,58.79,74.58,-21.2,主板,longbridge
600229.SH,城市传媒,5.99,7.6,-21.2,主板,longbridge
601111.SH,中国国航,6.92,8.78,-21.2,主板,longbridge
300183.SZ,东软载波,15.49,19.66,-21.2,创业板,longbridge
300138.SZ,晨光生物,11.83,15.0,-21.1,创业板,longbridge
600640.SH,国脉文化,12.06,15.29,-21.1,主板,longbridge
688759.SH,必贝特-U,38.59,48.91,-21.1,科创板,longbridge
688475.SH,萤石网络,29.57,37.5,-21.1,科创板,longbridge
301231.SZ,荣信文化,31.5,39.9,-21.1,创业板,longbridge
002809.SZ,红墙股份,10.5,13.3,-21.1,主板,longbridge
600196.SH,复星医药,26.15,33.1,-21.0,主板,longbridge
000831.SZ,中国稀土,52.11,66.0,-21.0,主板,longbridge
002672.SZ,东江环保,4.18,5.29,-21.0,主板,longbridge
603998.SH,方盛制药,10.35,13.1,-21.0,主板,longbridge
603160.SH,汇顶科技,69.3,87.68,-21.0,主板,longbridge
601166.SH,兴业银行,18.4,23.28,-21.0,主板,longbridge
000750.SZ,国海证券,3.88,4.91,-21.0,主板,longbridge
301336.SZ,趣睡科技,51.35,64.99,-21.0,创业板,longbridge
300545.SZ,联得装备,32.72,41.38,-20.9,创业板,longbridge
300422.SZ,博世科,4.55,5.75,-20.9,创业板,longbridge
605555.SH,德昌股份,16.37,20.7,-20.9,主板,longbridge
600215.SH,派斯林,6.56,8.29,-20.9,主板,longbridge
002230.SZ,科大讯飞,48.24,60.99,-20.9,主板,longbridge
603350.SH,安乃达,36.92,46.66,-20.9,主板,longbridge
300101.SZ,振芯科技,21.64,27.36,-20.9,创业板,longbridge
600448.SH,华纺股份,3.25,4.11,-20.9,主板,longbridge
600418.SH,江淮汽车,46.51,58.81,-20.9,主板,longbridge
002026.SZ,山东威达,13.36,16.9,-20.9,主板,longbridge
000525.SZ,红太阳,5.77,7.29,-20.9,主板,longbridge
603066.SH,音飞储存,9.94,12.56,-20.9,主板,longbridge
603707.SH,健友股份,9.51,12.03,-20.9,主板,longbridge
001308.SZ,康冠科技,20.78,26.26,-20.9,主板,longbridge
000409.SZ,云鼎科技,10.87,13.75,-20.9,主板,longbridge
603087.SH,甘李药业,65.15,82.25,-20.8,主板,longbridge
001965.SZ,招商公路,9.12,11.51,-20.8,主板,longbridge
301063.SZ,海锅股份,25.16,31.78,-20.8,创业板,longbridge
300307.SZ,慈星股份,6.55,8.27,-20.8,创业板,longbridge
688569.SH,铁科轨道,20.56,25.96,-20.8,科创板,longbridge
603321.SH,梅轮电梯,7.34,9.27,-20.8,主板,longbridge
603683.SH,晶华新材,29.0,36.61,-20.8,主板,longbridge
002878.SZ,元隆雅图,17.95,22.67,-20.8,主板,longbridge
002701.SZ,奥瑞金,5.3,6.69,-20.8,主板,longbridge
301058.SZ,中粮科工,9.92,12.52,-20.8,创业板,longbridge
600613.SH,神奇制药,5.96,7.53,-20.8,主板,longbridge
688468.SH,科美诊断,7.22,9.12,-20.8,科创板,longbridge
600231.SH,凌钢股份,2.1,2.65,-20.8,主板,longbridge
603100.SH,川仪股份,19.9,25.09,-20.7,主板,longbridge
000514.SZ,渝开发,4.8,6.05,-20.7,主板,longbridge
600846.SH,同济科技,12.18,15.35,-20.7,主板,longbridge
000828.SZ,东莞控股,9.98,12.59,-20.7,主板,longbridge
300743.SZ,天地数码,18.2,22.95,-20.7,创业板,longbridge
002267.SZ,陕天然气,7.59,9.57,-20.7,主板,longbridge
600805.SH,悦达投资,5.18,6.53,-20.7,主板,longbridge
688016.SH,心脉医疗,98.69,124.3,-20.6,科创板,longbridge
603607.SH,京华激光,23.22,29.23,-20.6,主板,longbridge
000717.SZ,中南股份,2.43,3.06,-20.6,主板,longbridge
600928.SH,西安银行,3.62,4.56,-20.6,主板,longbridge
688549.SH,中巨芯-U,9.34,11.77,-20.6,科创板,longbridge
688096.SH,京源环保,8.17,10.29,-20.6,科创板,longbridge
300618.SZ,寒锐钴业,46.78,58.88,-20.6,创业板,longbridge
688638.SH,誉辰智能,45.01,56.69,-20.6,科创板,longbridge
600506.SH,统一股份,21.02,26.48,-20.6,主板,longbridge
688501.SH,青达环保,26.19,32.98,-20.6,科创板,longbridge
603228.SH,景旺电子,66.2,83.33,-20.6,主板,longbridge
002561.SZ,徐家汇,8.18,10.3,-20.6,主板,longbridge
301565.SZ,中仑新材,21.82,27.49,-20.6,创业板,longbridge
002164.SZ,宁波东力,12.85,16.18,-20.6,主板,longbridge
605368.SH,蓝天燃气,8.23,10.36,-20.6,主板,longbridge
002749.SZ,国光股份,13.05,16.43,-20.6,主板,longbridge
605080.SH,浙江自然,24.7,31.1,-20.6,主板,longbridge
600827.SH,百联股份,8.23,10.37,-20.6,主板,longbridge
603051.SH,鹿山新材,23.06,29.02,-20.5,主板,longbridge
300691.SZ,联合光电,16.73,21.05,-20.5,创业板,longbridge
300266.SZ,兴源环境,2.41,3.03,-20.5,创业板,longbridge
000557.SZ,西部创业,4.68,5.89,-20.5,主板,longbridge
600782.SH,新钢股份,3.53,4.44,-20.5,主板,longbridge
000066.SZ,中国长城,15.72,19.75,-20.4,主板,longbridge
003013.SZ,地铁设计,13.22,16.61,-20.4,主板,longbridge
